MS_BMW_X5_2024_FR_NL,BMW,X5,2024,70000,NL,https://www.marktplaats.nl/l/auto-s/bmw/f/x5+hybride-elektrisch-benzine/618+13838/#f:10882|offeredSince:Altijd|mileageTo:70001|constructionYearFrom:2024|constructionYearTo:2024|sortBy:PRICE|sortOrder:INCREASING,FR,https://www.leboncoin.fr/recherche?category=2&regdate=2024-2024&mileage=min-70000&u_car_brand=BMW&u_car_model=BMW_X5&fuel=8&owner_type=all&sort=price&order=asc,
MS_BMW_X5_2025_FR_NL,BMW,X5,2025,70000,NL,https://www.marktplaats.nl/l/auto-s/bmw/f/x5+hybride-elektrisch-benzine/618+13838/#f:10882|offeredSince:Altijd|mileageTo:70001|constructionYearFrom:2025|constructionYearTo:2025|sortBy:PRICE|sortOrder:INCREASING,FR,https://www.leboncoin.fr/recherche?category=2&regdate=2025-2025&mileage=min-70000&u_car_brand=BMW&u_car_model=BMW_X5&fuel=8&owner_type=all&sort=price&order=asc,
MS_CUPRA_TAVASCAN_EV_2021_FR_DK,CUPRA,TAVASCAN,2021,70000,DK,https://www.bilbasen.dk/brugt/bil/cupra/tavascan?includeengroscvr=true&includeleasing=false&mileageto=70000&regfrom=2021-01&sortby=price&sortorder=asc,FR,https://www.leboncoin.fr/recherche?category=2&regdate=2021-max&mileage=min-70000&u_car_brand=CUPRA&u_car_model=CUPRA_Tavascan&fuel=4&sort=price&order=asc,https://www.marktplaats.nl/l/auto-s/bmw/f/5-serie+hybride-elektrisch-benzine/611+13838/#f:10882|offeredSince:Altijd|constructionYearFrom:2023|constructionYearTo:2023|sortBy:PRICE|sortOrder:INCREASING
MS_HYUNDAI_KONA_EV_2020_FR_NL,HYUNDAI,KONA EV,2020,70000,NL,https://www.marktplaats.nl/l/auto-s/#q:hyundai+kona|f:10882|offeredSince:Altijd|constructionYearFrom:2020|constructionYearTo:2020|mileageTo:70001|sortBy:PRICE|sortOrder:INCREASING,FR,https://www.leboncoin.fr/recherche?category=2&u_car_brand=HYUNDAI&u_car_model=HYUNDAI_Kona&regdate=2020-2020&mileage=min-70000&fuel=4&owner_type=all&sort=price&order=asc,
MS_HYUNDAI_KONA_EV_2021_FR_NL,HYUNDAI,KONA EV,2021,70000,NL,https://www.marktplaats.nl/l/auto-s/#q:hyundai+kona|f:10882|offeredSince:Altijd|mileageTo:70001|constructionYearFrom:2021|constructionYearTo:2021|sortBy:PRICE|sortOrder:INCREASING,FR,https://www.leboncoin.fr/recherche?category=2&u_car_brand=HYUNDAI&u_car_model=HYUNDAI_Kona&regdate=2021-2021&mileage=min-70000&fuel=4&owner_type=all&sort=price&order=asc,
MS_HYUNDAI_KONA_EV_2022_FR_NL,HYUNDAI,KONA EV,2022,70000,NL,https://www.marktplaats.nl/l/auto-s/#q:hyundai+kona|f:10882|offeredSince:Altijd|mileageTo:70001|constructionYearFrom:2022|constructionYearTo:2022|sortBy:PRICE|sortOrder:INCREASING,FR,https://www.leboncoin.fr/recherche?category=2&u_car_brand=HYUNDAI&u_car_model=HYUNDAI_Kona&regdate=2022-2022&mileage=min-70000&fuel=4&owner_type=all&sort=price&order=asc,
MS_HYUNDAI_KONA_EV_2023_FR_NL,HYUNDAI,KONA EV,2023,70000,NL,https://www.marktplaats.nl/l/auto-s/#q:hyundai+kona|f:10882|offeredSince:Altijd|mileageTo:70001|constructionYearFrom:2023|constructionYearTo:2023|sortBy:PRICE|sortOrder:INCREASING,FR,https://www.leboncoin.fr/recherche?category=2&u_car_brand=HYUNDAI&u_car_model=HYUNDAI_Kona&regdate=2023-2023&mileage=min-70000&fuel=4&owner_type=all&sort=price&order=asc,
MS_HYUNDAI_KONA_EV_2024_FR_NL,HYUNDAI,KONA EV,2024,70000,NL,https://www.marktplaats.nl/l/auto-s/#q:hyundai+kona|f:10882|offeredSince:Altijd|mileageTo:70001|constructionYearFrom:2024|constructionYearTo:2024|sortBy:PRICE|sortOrder:INCREASING,FR,https://www.leboncoin.fr/recherche?category=2&u_car_brand=HYUNDAI&u_car_model=HYUNDAI_Kona&regdate=2024-2024&mileage=min-70000&fuel=4&owner_type=all&sort=price&order=asc,
MS_HYUNDAI_KONA_EV_2025_FR_NL,HYUNDAI,KONA EV,2025,70000,NL,https://www.marktplaats.nl/l/auto-s/#q:hyundai+kona|f:10882|offeredSince:Altijd|mileageTo:70001|constructionYearFrom:2025|constructionYearTo:2025|sortBy:PRICE|sortOrder:INCREASING,FR,https://www.leboncoin.fr/recherche?category=2&u_car_brand=HYUNDAI&u_car_model=HYUNDAI_Kona&regdate=2025-2025&mileage=min-70000&fuel=4&owner_type=all&sort=price&order=asc,
MS_HYUNDAI_KONA_2021_FR_NL,HYUNDAI,KONA,2021,70000,NL,https://www.marktplaats.nl/l/auto-s/hyundai/f/kona+hybride-elektrisch-benzine/11901+13838/#f:10882|offeredSince:Altijd|constructionYearFrom:2021|constructionYearTo:2021|mileageTo:70001|sortBy:PRICE|sortOrder:INCREASING,FR,https://www.leboncoin.fr/recherche?category=2&regdate=2021-2021&mileage=min-70000&u_car_brand=HYUNDAI&u_car_model=HYUNDAI_Kona&fuel=6&owner_type=all&sort=price&order=asc,
